stage,case_id,window,wc_eV,eta,back_replicas,Q_accuracy,Q_repeat,Q_conservative
fine,f12_random,110-120,3.188146,3.218e-05,12,1.7567785315064743,2.0092021364003756,1.7567785315064743
fine,f12_random,120-130,3.188146,3.218e-05,12,2.6819307624685047,1.301789271561123,1.301789271561123
fine,f12_random,130-140,3.188146,3.218e-05,12,1.6309551493162426,1.272209334421556,1.272209334421556
fine,f12_random,140-150,3.188146,3.218e-05,12,1.1369812927547822,1.4322816536253546,1.1369812927547822
fine,f13_random,0-10,3.633074,3.8606e-05,12,155.14390712503078,148.18585059992802,148.18585059992802
fine,f13_random,10-20,3.633074,3.8606e-05,12,38.68570637915192,40.75829385676582,38.68570637915192
fine,f13_random,20-30,3.633074,3.8606e-05,12,14.611154803878215,17.46768608192709,14.611154803878215
fine,f13_random,30-40,3.633074,3.8606e-05,12,11.936948149993258,12.26129743651461,11.936948149993258
fine,f13_random,40-50,3.633074,3.8606e-05,12,8.735158677373816,6.9519120321834915,6.9519120321834915
fine,f13_random,50-60,3.633074,3.8606e-05,12,6.924885772730012,8.09621730647338,6.924885772730012
fine,f13_random,60-70,3.633074,3.8606e-05,12,5.052536605960838,5.093765053675415,5.052536605960838
fine,f13_random,70-80,3.633074,3.8606e-05,12,3.353335690699772,3.9400763533146206,3.353335690699772
fine,f13_random,80-90,3.633074,3.8606e-05,12,3.362350179593832,3.6310180255198206,3.362350179593832
fine,f13_random,90-100,3.633074,3.8606e-05,12,2.7316136289139896,2.6300569117720367,2.6300569117720367
fine,f13_random,100-110,3.633074,3.8606e-05,12,2.12020972951791,1.648141498943588,1.648141498943588
fine,f13_random,110-120,3.633074,3.8606e-05,12,2.1574782233617524,1.8600205691886573,1.8600205691886573
fine,f13_random,120-130,3.633074,3.8606e-05,12,3.051925417591929,1.2407134239122701,1.2407134239122701
fine,f13_random,130-140,3.633074,3.8606e-05,12,1.6970466183154964,1.500623160586857,1.500623160586857
fine,f13_random,140-150,3.633074,3.8606e-05,12,1.459218312419917,1.3287045138802327,1.3287045138802327
