source_stage,model_branch,source_file,search_round,selection_rank,selection_status,case_id,wc_eV,eta,band_class,ntraj_per_run,independent_repeats,time_end,required_until,required_Q,bottleneck_window,passes_required_interval,active_orbitals,inactive_orbitals,max_inactive_noise,inactive_noise_limit,signal_rms,signal_peak,repeat_noise_rms,particle_number_max_error,Q_0_10,Q_10_20,Q_20_30,Q_30_40,Q_40_50,Q_50_60,Q_60_70,Q_70_80,Q_80_90,Q_90_100,Q_100_110,Q_110_120,Q_120_130,Q_130_140,Q_140_150
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.6_eta8.0E-5,2.6,8e-05,narrow,1000000,3,60.0,60.0,2.1817604234236287,50-60,False,0 5 6 7 8 9,1 2 3 4,5.562634296254596e-06,5.250500635831419e-05,0.0003951953813623847,0.0005784947407606002,5.1219029613104183e-05,9.195311179155397e-12,99.65320843067089,16.654859142831786,9.125002918461883,4.10879674969906,3.5950529121962855,2.1817604234236287,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.3_eta1.0E-4,2.3,0.0001,narrow,1000000,3,60.0,60.0,2.1170903469680136,50-60,False,0 5 6 7 8 9,1 2 3 4,8.133687864345351e-06,6.854136911047528e-05,0.000519575545160123,0.0007428646779143274,7.403631282134261e-05,7.37632177560954e-12,63.269862379388265,17.53712082951246,9.658973834708547,4.63217380248016,3.515543361217234,2.1170903469680136,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.7_eta1.4E-4,2.7,0.00014,narrow,1000000,3,60.0,60.0,2.105047964896201,50-60,False,0 5 6 7 8 9,1 2 3 4,1.7785551044591457e-05,9.731899638914214e-05,0.0007654139828069966,0.001207765874102699,0.00011233731915814146,8.694378550444526e-12,86.09457392033059,15.272504028287722,9.269111581349918,4.107014142044602,2.9482053455563917,2.105047964896201,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.5_eta1.4E-4,2.5,0.00014,narrow,1000000,3,60.0,60.0,2.0784102313016994,50-60,False,0 5 6 7 8 9,1 2 3 4,1.6395460478722588e-05,9.795786948607024e-05,0.0007713756693467569,0.0010986121627170426,0.00011675076522031396,8.685496766247525e-12,71.55781977101124,18.40045085954048,10.77371981922099,4.3507629951147555,3.5998753855267354,2.0784102313016994,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.4_eta1.0E-4,2.4,0.0001,narrow,1000000,3,60.0,60.0,2.0351557776688987,50-60,False,0 5 6 7 8 9,1 2 3 4,7.112602452609949e-06,6.751725956838707e-05,0.0005136523184268063,0.0007337625337291684,7.334693574230971e-05,7.386979916645942e-12,83.92550067257446,15.476930923969542,9.83306608570172,4.240421784058051,3.589099485408788,2.0351557776688987,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.3_eta1.2E-4,2.3,0.00012,narrow,1000000,3,60.0,60.0,1.95212068943195,50-60,False,0 5 6 7 8 9,1 2 3 4,1.1331047883231922e-05,8.361865992535591e-05,0.0006518524064500246,0.0010124701811549044,9.544951564149509e-05,9.169554004984093e-12,84.50696868426753,17.462306246619935,10.370312905583333,4.850044140677894,3.509978408688123,1.95212068943195,,,,,,,,,
resonant-micro-validated8-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_validated8_q60.csv,,,not-applicable,wc2.3_eta1.6E-4,2.3,0.00016,narrow,1000000,8,60.0,60.0,2.400455219970726,50-60,False,0 5 6 7 8 9,1 2 3 4,2.16494287691707e-05,0.0001152867082502562,0.0009313163718948794,0.0013441825673146154,0.00012879509877835197,8.360423464637279e-12,102.47305303935238,18.02587240675143,10.63107505633477,4.607864907836339,3.895132881497423,2.400455219970726,,,,,,,,,
resonant-micro-validated8-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_validated8_q60.csv,,,not-applicable,wc2.3_eta1.4E-4,2.3,0.00014,narrow,1000000,8,60.0,60.0,2.378536320251964,50-60,False,0 5 6 7 8 9,1 2 3 4,1.5200630430627075e-05,9.96359798908495e-05,0.0007892212845404002,0.0011135469932372062,0.00010580746223110639,8.72013572461583e-12,103.01092507085654,18.67358032874932,10.284707913463876,3.8440046447199743,4.276261163152497,2.378536320251964,,,,,,,,,
resonant-micro-validated8-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_validated8_q60.csv,,,not-applicable,wc2.4_eta8.0E-5,2.4,8e-05,narrow,1000000,8,60.0,60.0,2.245361762413765,50-60,False,0 5 6 7 8 9,1 2 3 4,5.0440395347603425e-06,5.26332048661894e-05,0.00039507791139041114,0.0005827010115408697,5.027772192927627e-05,9.190870287056896e-12,84.02657922772836,16.141745418025693,10.654080916223748,4.017156952681521,3.8430018707268583,2.245361762413765,,,,,,,,,
resonant-micro-validated8-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_validated8_q60.csv,,,not-applicable,wc2.5_eta1.6E-4,2.5,0.00016,narrow,1000000,8,60.0,60.0,2.2034923657293857,50-60,False,0 5 6 7 8 9,1 2 3 4,2.1574175886854117e-05,0.00011408800727800213,0.0009166364039118231,0.0013463577688539792,0.000135707418959087,8.387068817228283e-12,92.28047541069218,16.793821210110806,11.447011955886913,4.2832800075737065,3.3257489392531756,2.2034923657293857,,,,,,,,,
resonant-micro-validated8-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_validated8_q60.csv,,,not-applicable,wc2.7_eta1.6E-4,2.7,0.00016,narrow,1000000,8,60.0,60.0,2.1514122978079864,50-60,False,0 5 6 7 8 9,1 2 3 4,2.1308699354781134e-05,0.00011341912100721489,0.000909023755723578,0.0013234234601171308,0.0001334762482660132,8.387068817228283e-12,100.49424606362633,16.818656464604434,11.562175136757043,3.9924440660296026,3.6809508369951236,2.1514122978079864,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc1.20_eta1.2E-4,1.2,0.00012,narrow,1000000,3,60.0,60.0,2.864722298808639,50-60,False,0 5 6 7 8 9,1 2 3 4,1.1862961858495895e-05,8.880310644715416e-05,0.000689505608438761,0.001054704223313539,8.835253578830204e-05,9.2175156396479e-12,95.67361600897662,24.31754559277473,9.904789517393088,5.120048722750524,3.7883900944700297,2.864722298808639,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc2.00_eta1.2E-4,2.0,0.00012,narrow,1000000,3,60.0,60.0,2.8630156741927535,50-60,False,0 5 6 7 8 9,1 2 3 4,1.2874549768627169e-05,8.490867432095798e-05,0.0006628122631618876,0.0009479323885853045,8.060040712128194e-05,9.190870287056896e-12,78.16447209883175,15.903269614101939,11.307558230325057,4.001747935681033,3.97808155416252,2.8630156741927535,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc1.50_eta1.2E-4,1.5,0.00012,narrow,1000000,3,60.0,60.0,2.7917194655065836,50-60,False,0 5 6 7 8 9,1 2 3 4,1.2324190143053923e-05,8.69417323160776e-05,0.0006700531694920536,0.0009772827953330948,9.405752629360424e-05,9.164224934465892e-12,77.43902413642125,18.885081010004985,10.534949423999889,4.726912320084874,3.9861919496014875,2.7917194655065836,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc2.00_eta8.0E-5,2.0,8e-05,narrow,1000000,3,60.0,60.0,2.674599951793895,50-60,False,0 5 6 7 8 9,1 2 3 4,5.5960273157362075e-06,5.434962287299036e-05,0.0004062520038324103,0.0005941565922767524,5.053050229711912e-05,9.197087535994797e-12,73.22547923592283,19.834094152628012,10.58002025014497,4.61136315347416,3.5647381585085536,2.674599951793895,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc2.15_eta8.0E-5,2.15,8e-05,narrow,1000000,3,60.0,60.0,2.644830642458592,50-60,False,0 5 6 7 8 9,1 2 3 4,5.37188010526412e-06,5.342523660849209e-05,0.00040152613864541885,0.000643944440848681,4.8228248396993736e-05,9.205081141772098e-12,96.21798183606252,16.943938485096748,8.658698332969195,3.722872986192905,4.122095493471065,2.644830642458592,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc2.15_eta1.2E-4,2.15,0.00012,narrow,1000000,3,60.0,60.0,2.6294696024974153,50-60,False,0 5 6 7 8 9,1 2 3 4,1.3809865210870023e-05,8.349464011862325e-05,0.0006457116118166599,0.0009413093280840799,8.321732442192166e-05,9.182876681279595e-12,59.33812147747586,19.31414056874485,10.750828038557728,4.748900402300264,3.867698979105421,2.6294696024974153,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc1.50_eta1.6E-4,1.5,0.00016,narrow,1000000,3,60.0,60.0,2.573506881725674,50-60,False,0 5 6 7 8 9,1 2 3 4,2.0521535126849854e-05,0.00012079603342871712,0.0009685489570646889,0.0015484359626214425,0.00011992899433242787,8.360423464637279e-12,72.41856935493374,20.862164200449353,10.042123192814888,5.611457733644195,3.7489731392345242,2.573506881725674,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc1.80_eta1.6E-4,1.8,0.00016,narrow,1000000,3,60.0,60.0,2.552919022311457,50-60,False,0 5 6 7 8 9,1 2 3 4,2.688157152088922e-05,0.00011912197576563223,0.0009526510126628992,0.0014230630615773212,0.00012777212768311504,8.37196978409338e-12,91.54658193268132,18.498158805960884,11.002758835812477,4.651861314590796,3.4678837996974585,2.552919022311457,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc1.20_eta8.0E-5,1.2,8e-05,narrow,1000000,3,60.0,60.0,2.5146341715682423,50-60,False,0 5 6 7 8 9,1 2 3 4,6.166369236216916e-06,5.647368898044233e-05,0.0004190179968066705,0.0006159982162133492,5.404784578635702e-05,9.201528428093297e-12,59.74176517520184,17.850131214136923,11.590600955607847,4.6669126139628325,3.651230869344169,2.5146341715682423,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc2.15_eta2.0E-4,2.15,0.0002,narrow,1000000,3,60.0,60.0,2.4688361661761933,50-60,False,0 5 6 7 8 9,1 2 3 4,3.5855377407819536e-05,0.0001503284531629327,0.0012522367147137922,0.001968253334610829,0.00018764739722070946,8.355094394119078e-12,87.35396762922123,16.379845326299936,12.10390412490494,4.390371593951515,3.312210344291192,2.4688361661761933,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc1.80_eta8.0E-5,1.8,8e-05,narrow,1000000,3,60.0,60.0,2.4570298985232366,50-60,False,0 5 6 7 8 9,1 2 3 4,5.61485620076022e-06,5.448334585165949e-05,0.0004065679022202917,0.0005988571691774093,5.127588586231697e-05,9.231726494363102e-12,100.48331356924228,25.12096932310586,11.819874835003239,4.272106155126053,3.776577512502264,2.4570298985232366,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc1.50_eta2.0E-4,1.5,0.0002,narrow,1000000,3,60.0,60.0,2.453411150319148,50-60,False,0 5 6 7 8 9,1 2 3 4,3.567818300871986e-05,0.00015686163357935231,0.0012915950575887736,0.0020226461051699534,0.0001932847881724695,8.350653502020577e-12,95.91787827543665,25.840427244404683,11.309318778243735,5.461958136228847,4.1487415965813215,2.453411150319148,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc2.30_eta2.0E-4,2.3,0.0002,narrow,1000000,3,60.0,60.0,2.411924840057541,50-60,False,0 5 6 7 8 9,1 2 3 4,3.7194427567566486e-05,0.00014906523183398063,0.0012533629766290995,0.0019767741432619333,0.00018052759260766583,8.339995360984176e-12,92.49893359995365,19.767940113068903,12.102393278750704,4.1748048570219005,3.6292682621020806,2.411924840057541,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc1.20_eta2.0E-4,1.2,0.0002,narrow,1000000,3,60.0,60.0,2.3411098732975395,50-60,False,0 5 6 7 8 9,1 2 3 4,3.411758656534094e-05,0.00015911642774489996,0.0013358387816854033,0.0020747331649587112,0.00019616633248590942,8.383516103549482e-12,126.46216076497127,24.098085429095022,10.814388367531327,4.8260349927758615,4.13478017626166,2.3411098732975395,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc1.50_eta8.0E-5,1.5,8e-05,narrow,1000000,3,60.0,60.0,2.2737137399916825,50-60,False,0 5 6 7 8 9,1 2 3 4,6.317548641358983e-06,5.5783135140402345e-05,0.0004156695154047201,0.0006100815889777814,5.227758736967074e-05,9.205969320191798e-12,78.51777305376139,18.04638346340366,8.980899357548997,4.739978387586171,3.9336764062776997,2.2737137399916825,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc2.00_eta2.0E-4,2.0,0.0002,narrow,1000000,3,60.0,60.0,2.272563464420064,50-60,False,0 5 6 7 8 9,1 2 3 4,3.7149179518374585e-05,0.00015258996421705726,0.0012670644787009188,0.0019962971888476014,0.00017917011244903785,8.313350008393172e-12,97.42419559466302,21.370328255668202,11.659523411198478,4.888336422441262,3.748888848062839,2.272563464420064,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc2.00_eta1.6E-4,2.0,0.00016,narrow,1000000,3,60.0,60.0,2.261479734720256,50-60,False,0 5 6 7 8 9,1 2 3 4,2.1322032450700367e-05,0.00011744711846786525,0.0009382720633212054,0.0014031393599768477,0.00013218068855365647,8.316014543652273e-12,111.98715156672296,23.01667082296656,10.718173895941732,4.154727550393072,4.156668442776292,2.261479734720256,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc1.80_eta1.2E-4,1.8,0.00012,narrow,1000000,3,60.0,60.0,2.1739875462900127,50-60,False,0 5 6 7 8 9,1 2 3 4,1.1074986897754534e-05,8.545979591304631e-05,0.0006634737401746756,0.0009544268143219885,8.281128300048973e-05,9.181100324440195e-12,86.6360217727709,20.894712538154245,9.90386656166335,5.506239410910587,4.224413262640022,2.1739875462900127,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc1.20_eta1.6E-4,1.2,0.00016,narrow,1000000,3,60.0,60.0,2.141328723184045,50-60,False,0 5 6 7 8 9,1 2 3 4,2.1614562831645036e-05,0.00012298384987381955,0.0009747223675815106,0.0013832856551858378,0.00014438702187613962,8.375522497772181e-12,78.8384064460627,21.529590734011432,9.928147497568926,4.587779591608463,3.6654642929655408,2.141328723184045,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc2.30_eta8.0E-5,2.3,8e-05,narrow,1000000,3,60.0,60.0,2.12638042407613,50-60,False,0 5 6 7 8 9,1 2 3 4,4.651303267317393e-06,5.321501621049996e-05,0.0004018059531512615,0.0005835985733232452,5.3048003902697844e-05,9.208633855450898e-12,64.89877420251845,14.529649942645008,8.815780712326541,3.859626214729331,3.825474930298136,2.12638042407613,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc2.30_eta1.2E-4,2.3,0.00012,narrow,1000000,3,60.0,60.0,2.0796926238370994,50-60,False,0 5 6 7 8 9,1 2 3 4,1.4398968220742591e-05,8.309538010776729e-05,0.0006461130372440137,0.000891462733484557,8.823565921032981e-05,9.162448577626492e-12,92.04543514305743,19.771702375000505,10.946630632881448,4.121572622472224,3.3426885642033772,2.0796926238370994,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc2.15_eta1.6E-4,2.15,0.00016,narrow,1000000,3,60.0,60.0,2.0536035466653217,50-60,False,0 5 6 7 8 9,1 2 3 4,2.127221722548786e-05,0.00011626250696647411,0.0009249067864555039,0.001396042883699401,0.00013461582707563713,8.387068817228283e-12,117.95722757504079,19.41334841106421,10.384683835839509,4.784552115843298,4.088690822116437,2.0536035466653217,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc1.80_eta2.0E-4,1.8,0.0002,narrow,1000000,3,60.0,60.0,2.049457762448947,50-60,False,0 5 6 7 8 9,1 2 3 4,3.935569818965691e-05,0.00015379537538805652,0.0012620707590154459,0.0020620555144862875,0.00019711553967497627,8.349765323600877e-12,129.76361984539565,22.541354080799863,13.214808393768926,4.520353672737195,3.7231178929360076,2.049457762448947,,,,,,,,,
resonant-lowwc-1m,delE=-2.5eV,scan_cloud_resonant_lowwc_1m_20260809/strict_resonant_lowwc_q60.csv,,,not-applicable,wc2.30_eta1.6E-4,2.3,0.00016,narrow,1000000,3,60.0,60.0,1.7843925912759901,50-60,False,0 5 6 7 8 9,1 2 3 4,2.172059406362887e-05,0.00011552066272829374,0.0009235314856059841,0.0015464145000274932,0.0001434566898241289,8.360423464637279e-12,83.25855550442004,17.75696909410829,11.815191145177222,3.5367979672451777,3.45226234475654,1.7843925912759901,,,,,,,,,
