label,orbital,initially_occupied,qm_signal_rms,simulation_signal_rms,error_rms,Q_qm,amplitude_ratio,cosine_similarity,pearson_correlation,qm_peak_abs,simulation_peak_abs,max_abs_error
b06,0,True,5.1682022097888024e-05,4.8076238270184926e-05,7.13518474377776e-06,7.243263342684623,0.9302313709615776,0.9923714065989051,0.9550832007647905,9.409912299163103e-05,8.647781084170081e-05,3.0345408792209483e-05
b06,1,True,3.436105083557288e-08,2.9105619418680255e-07,2.8467009926359047e-07,0.12070481207707115,8.47052657322929,0.24284202502711927,0.1734134159444511,4.917798723802491e-08,1.1129582461189003e-06,1.0669239031146915e-06
b06,2,True,4.4802550350877525e-08,2.9693702939464205e-07,2.888441924537553e-07,0.15510974955139709,6.627681394678151,0.2536130365125365,0.17049440054030313,6.778292704900934e-08,1.2132529902952882e-06,1.1455847779284767e-06
b06,3,True,5.66462698387724e-08,3.0196081439653067e-07,2.921988440640042e-07,0.1938620599962552,5.33063898569097,0.2633438524552338,0.16909908223860176,9.950362167554516e-08,1.286667674960107e-06,1.1969029157787858e-06
b06,4,True,6.852679400046541e-08,3.045669296164499e-07,2.9356657146629175e-07,0.23342846448146728,4.444494070660614,0.27012617503480063,0.16825312970612558,1.32828821164388e-07,1.2791555690228051e-06,1.1681031483190552e-06
b06,5,False,1.1331888691553215e-05,1.0672039244845465e-05,1.4046452823799862e-06,8.067437974342408,0.9417705675842367,0.9936427204543778,0.9659910915793457,2.01292618826376e-05,1.851667418026516e-05,4.1644238210449565e-06
b06,6,False,1.0909439168976393e-05,1.0224446274504033e-05,1.4195739952468992e-06,7.685009168598477,0.9372109891386258,0.9930700473646916,0.9632908506134935,1.9485830705035268e-05,1.7915897313013613e-05,4.651924416080893e-06
b06,7,False,1.049173563723665e-05,9.775035570875596e-06,1.4572014460967913e-06,7.1999212362432425,0.9316890845193064,0.9921518001133313,0.9591565820607664,1.883102876233672e-05,1.7304699638269e-05,6.066819507927125e-06
b06,8,False,1.0093983930926125e-05,9.351974359915155e-06,1.519342096342473e-06,6.643654483888435,0.9264899195314164,0.9906893707490548,0.9525424677465686,1.8166202429492194e-05,1.668435624804432e-05,7.671625304746655e-06
b06,9,False,9.727693838943199e-06,8.97737598583348e-06,1.5964604137243522e-06,6.0932884745006906,0.9228678589671535,0.988630894556451,0.9429699953991516,1.7492740211740316e-05,1.6056181495978484e-05,9.170683649452863e-06
