stage,case_id,window,wc_eV,eta,signal_rms,error_rms_vs_qm,repeat_noise_rms,Q_accuracy,Q_repeat,Q_conservative
screen,s14_wc4_eta0p00023,70-75,4.0,0.00023,0.00011453405535874985,6.439270066445947e-05,6.787192997555959e-05,1.7786807227665342,1.6875025566532895,1.6875025566532895
screen,s15_wc4_eta0p00026,0-10,4.0,0.00026,0.0001492438982761825,1.2318871437664107e-06,1.216037121250267e-06,121.15062571387787,122.72972236467383,121.15062571387787
screen,s15_wc4_eta0p00026,10-20,4.0,0.00026,0.00016086287824172493,4.980003627881637e-06,4.650844281762296e-06,32.30175924794492,34.58788738047596,32.30175924794492
screen,s15_wc4_eta0p00026,20-30,4.0,0.00026,0.00012453316925801556,9.905679741978116e-06,9.815805979781555e-06,12.571895367288231,12.68700395204704,12.571895367288231
screen,s15_wc4_eta0p00026,30-40,4.0,0.00026,0.0001382542393846805,2.046979745563922e-05,1.8637376987886025e-05,6.754059960011615,7.41811680230235,6.754059960011615
screen,s15_wc4_eta0p00026,40-50,4.0,0.00026,0.0001286212631427002,2.223086091523698e-05,1.9946327882179688e-05,5.785707698550868,6.448368035582736,5.785707698550868
screen,s15_wc4_eta0p00026,50-60,4.0,0.00026,0.0001294718929450741,3.162171439375102e-05,4.33479116794259e-05,4.0943982774906065,2.9868080820724976,2.9868080820724976
screen,s15_wc4_eta0p00026,60-70,4.0,0.00026,0.00012975737219107279,7.707143370107381e-05,5.910397147803673e-05,1.6835987856972345,2.1954086831422344,1.6835987856972345
screen,s15_wc4_eta0p00026,70-75,4.0,0.00026,0.0001296384252156553,9.435204872939741e-05,7.36398826168293e-05,1.3739863305720004,1.7604376950219143,1.3739863305720004
screen,s16_wc5_eta0p00014,0-10,5.0,0.00014,7.94875257779379e-05,5.446139162305392e-07,8.591686934481027e-07,145.95206514019785,92.51678556737272,92.51678556737272
screen,s16_wc5_eta0p00014,10-20,5.0,0.00014,8.378812057159574e-05,2.6939544499655614e-06,2.3130657509857287e-06,31.102278129708857,36.22383865909945,31.102278129708857
screen,s16_wc5_eta0p00014,20-30,5.0,0.00014,6.618308062988405e-05,5.387079201006049e-06,5.968639089806387e-06,12.285522109555064,11.088470861459127,11.088470861459127
