# time_au orbital_0 orbital_1 orbital_2 orbital_3 orbital_4 orbital_5 orbital_6 orbital_7 orbital_8 orbital_9
3.344000000000000000e+03 9.999995735217286352e-01 9.999999999387684246e-01 9.999999999331429246e-01 9.999999999278219587e-01 9.999999998955596547e-01 9.245054234780250603e-08 8.831485290001971481e-08 8.446044002354272281e-08 8.192485501260650136e-08 7.963618062273073847e-08
3.346000000000000000e+03 9.999995678550417377e-01 9.999999999388529126e-01 9.999999999332868095e-01 9.999999999279034490e-01 9.999999998953917890e-01 9.008369507068364866e-08 9.023438179215996080e-08 8.667713739210549740e-08 8.358561623413299743e-08 8.187258797868708503e-08
3.348000000000000000e+03 9.999995679933949555e-01 9.999999999389262983e-01 9.999999999334383549e-01 9.999999999279959306e-01 9.999999998952003866e-01 8.915729762820968897e-08 8.789150823701565334e-08 8.759646759404909973e-08 8.536142879781748417e-08 8.230824124308998451e-08
3.350000000000000000e+03 9.999995769255176636e-01 9.999999999389738159e-01 9.999999999335703604e-01 9.999999999281019569e-01 9.999999998950265256e-01 9.299107743936790452e-08 8.578849672107055814e-08 8.387727576533459016e-08 8.202644476375283201e-08 7.869941825996561126e-08
3.352000000000000000e+03 9.999995721117082015e-01 9.999999999389822536e-01 9.999999999336848244e-01 9.999999999282682683e-01 9.999999998948232438e-01 9.329907578020763411e-08 9.000757851527500903e-08 8.400387312156810574e-08 8.092672531779707619e-08 7.995918826535280583e-08
3.354000000000000000e+03 9.999995606550251548e-01 9.999999999389598271e-01 9.999999999338017309e-01 9.999999999284785446e-01 9.999999998945388047e-01 8.754762858206200764e-08 9.166685320514177691e-08 8.944814521347886965e-08 8.636739424788147382e-08 8.462308278650440542e-08
3.356000000000000000e+03 9.999995738508030696e-01 9.999999999389214134e-01 9.999999999339080903e-01 9.999999999286682817e-01 9.999999998942626922e-01 8.873436885472689545e-08 8.493024379749818409e-08 8.705384587912840213e-08 8.543007782488840183e-08 8.030881058617682317e-08
3.358000000000000000e+03 9.999995847111756708e-01 9.999999999388521355e-01 9.999999999339671541e-01 9.999999999288737840e-01 9.999999998940608537e-01 9.670558029379471876e-08 8.486427567965471360e-08 8.016028933668498275e-08 7.800738859155815840e-08 7.585944790445606170e-08
3.360000000000000000e+03 9.999995594775650254e-01 9.999999999387262362e-01 9.999999999339875822e-01 9.999999999291757646e-01 9.999999998937910695e-01 9.271562412881271457e-08 9.451353266045729595e-08 8.639106006658252209e-08 8.282555525872470867e-08 8.438489819304093766e-08
3.362000000000000000e+03 9.999995556704299737e-01 9.999999999385585925e-01 9.999999999340042356e-01 9.999999999294948427e-01 9.999999998933931655e-01 8.260682314239092322e-08 9.124575348214425541e-08 9.358724993084223128e-08 9.105230945406129852e-08 8.614590317255018162e-08
